NO,DATE,TIME,FUNCTION,RANGE,SPEED,VALUE
1408,2021-07-31,08:37:32:132720,DC VOLTAGE,5V,MEDIUM,4.307032
1409,2021-07-31,08:37:34:149744,DC VOLTAGE,5V,MEDIUM,4.307093
1410,2021-07-31,08:37:36:158677,DC VOLTAGE,5V,MEDIUM,4.307245
1411,2021-07-31,08:37:38:168711,DC VOLTAGE,5V,MEDIUM,4.307312
1412,2021-07-31,08:37:40:172743,DC VOLTAGE,5V,MEDIUM,4.307377
1413,2021-07-31,08:37:42:186754,DC VOLTAGE,5V,MEDIUM,4.307489
1414,2021-07-31,08:37:44:196663,DC VOLTAGE,5V,MEDIUM,4.307563
1415,2021-07-31,08:37:46:202834,DC VOLTAGE,5V,MEDIUM,4.307594
1416,2021-07-31,08:37:48:219911,DC VOLTAGE,5V,MEDIUM,4.307746
1417,2021-07-31,08:37:50:236002,DC VOLTAGE,5V,MEDIUM,4.307852
1418,2021-07-31,08:37:52:250626,DC VOLTAGE,5V,MEDIUM,4.307878
1419,2021-07-31,08:37:54:255684,DC VOLTAGE,5V,MEDIUM,4.308039
1420,2021-07-31,08:37:56:272661,DC VOLTAGE,5V,MEDIUM,4.308105
1421,2021-07-31,08:37:58:288680,DC VOLTAGE,5V,MEDIUM,4.308166
1422,2021-07-31,08:38:00:299668,DC VOLTAGE,5V,MEDIUM,4.308336
1423,2021-07-31,08:38:02:314652,DC VOLTAGE,5V,MEDIUM,4.308384
1424,2021-07-31,08:38:04:324739,DC VOLTAGE,5V,MEDIUM,4.308454
1425,2021-07-31,08:38:06:329380,DC VOLTAGE,5V,MEDIUM,4.308599
1426,2021-07-31,08:38:08:331530,DC VOLTAGE,5V,MEDIUM,4.308633
1427,2021-07-31,08:38:10:340671,DC VOLTAGE,5V,MEDIUM,4.308729
1428,2021-07-31,08:38:12:356868,DC VOLTAGE,5V,MEDIUM,4.308837
1429,2021-07-31,08:38:14:369985,DC VOLTAGE,5V,MEDIUM,4.308885
1430,2021-07-31,08:38:16:384779,DC VOLTAGE,5V,MEDIUM,4.30898
1431,2021-07-31,08:38:18:386868,DC VOLTAGE,5V,MEDIUM,4.309022
1432,2021-07-31,08:38:20:401598,DC VOLTAGE,5V,MEDIUM,4.309155
1433,2021-07-31,08:38:22:417715,DC VOLTAGE,5V,MEDIUM,4.309227
1434,2021-07-31,08:38:24:419971,DC VOLTAGE,5V,MEDIUM,4.309268
1435,2021-07-31,08:38:26:432637,DC VOLTAGE,5V,MEDIUM,4.309424
1436,2021-07-31,08:38:28:446780,DC VOLTAGE,5V,MEDIUM,4.309521
1437,2021-07-31,08:38:30:462707,DC VOLTAGE,5V,MEDIUM,4.309568
1438,2021-07-31,08:38:32:473632,DC VOLTAGE,5V,MEDIUM,4.309679
1439,2021-07-31,08:38:34:490708,DC VOLTAGE,5V,MEDIUM,4.309781
1440,2021-07-31,08:38:36:498777,DC VOLTAGE,5V,MEDIUM,4.309817
1441,2021-07-31,08:38:38:502648,DC VOLTAGE,5V,MEDIUM,4.309954
1442,2021-07-31,08:38:40:511540,DC VOLTAGE,5V,MEDIUM,4.310037
1443,2021-07-31,08:38:42:515915,DC VOLTAGE,5V,MEDIUM,4.310089
1444,2021-07-31,08:38:44:526804,DC VOLTAGE,5V,MEDIUM,4.310291
1445,2021-07-31,08:38:46:531511,DC VOLTAGE,5V,MEDIUM,4.310339
1446,2021-07-31,08:38:48:544654,DC VOLTAGE,5V,MEDIUM,4.310397
1447,2021-07-31,08:38:50:548416,DC VOLTAGE,5V,MEDIUM,4.310555
1448,2021-07-31,08:38:52:551525,DC VOLTAGE,5V,MEDIUM,4.310592
1449,2021-07-31,08:38:54:558751,DC VOLTAGE,5V,MEDIUM,4.310675
1450,2021-07-31,08:38:56:562763,DC VOLTAGE,5V,MEDIUM,4.310819
1451,2021-07-31,08:38:58:576863,DC VOLTAGE,5V,MEDIUM,4.310867
1452,2021-07-31,08:39:00:583666,DC VOLTAGE,5V,MEDIUM,4.310933
1453,2021-07-31,08:39:02:600705,DC VOLTAGE,5V,MEDIUM,4.311092
1454,2021-07-31,08:39:04:613751,DC VOLTAGE,5V,MEDIUM,4.311132
1455,2021-07-31,08:39:06:622619,DC VOLTAGE,5V,MEDIUM,4.311192
1456,2021-07-31,08:39:08:636847,DC VOLTAGE,5V,MEDIUM,4.311319
1457,2021-07-31,08:39:10:647761,DC VOLTAGE,5V,MEDIUM,4.311367
1458,2021-07-31,08:39:12:657646,DC VOLTAGE,5V,MEDIUM,4.311467
1459,2021-07-31,08:39:14:672663,DC VOLTAGE,5V,MEDIUM,4.311594
1460,2021-07-31,08:39:16:687611,DC VOLTAGE,5V,MEDIUM,4.311623
1461,2021-07-31,08:39:18:704724,DC VOLTAGE,5V,MEDIUM,4.311729
1462,2021-07-31,08:39:20:718732,DC VOLTAGE,5V,MEDIUM,4.311819
1463,2021-07-31,08:39:22:723722,DC VOLTAGE,5V,MEDIUM,4.31193
1464,2021-07-31,08:39:24:728003,DC VOLTAGE,5V,MEDIUM,4.31196
1465,2021-07-31,08:39:26:736613,DC VOLTAGE,5V,MEDIUM,4.312052
1466,2021-07-31,08:39:28:748675,DC VOLTAGE,5V,MEDIUM,4.31217
1467,2021-07-31,08:39:30:758792,DC VOLTAGE,5V,MEDIUM,4.31224
1468,2021-07-31,08:39:32:767748,DC VOLTAGE,5V,MEDIUM,4.312326
1469,2021-07-31,08:39:34:778771,DC VOLTAGE,5V,MEDIUM,4.312415
1470,2021-07-31,08:39:36:791529,DC VOLTAGE,5V,MEDIUM,4.312464
1471,2021-07-31,08:39:38:806741,DC VOLTAGE,5V,MEDIUM,4.312561
1472,2021-07-31,08:39:40:823734,DC VOLTAGE,5V,MEDIUM,4.312668
1473,2021-07-31,08:39:42:840627,DC VOLTAGE,5V,MEDIUM,4.312713
1474,2021-07-31,08:39:44:849743,DC VOLTAGE,5V,MEDIUM,4.312824
1475,2021-07-31,08:39:46:855753,DC VOLTAGE,5V,MEDIUM,4.312924
1476,2021-07-31,08:39:48:858138,DC VOLTAGE,5V,MEDIUM,4.312972
1477,2021-07-31,08:39:50:874721,DC VOLTAGE,5V,MEDIUM,4.313058
1478,2021-07-31,08:39:52:876173,DC VOLTAGE,5V,MEDIUM,4.313171
1479,2021-07-31,08:39:54:882392,DC VOLTAGE,5V,MEDIUM,4.31321
1480,2021-07-31,08:39:56:886859,DC VOLTAGE,5V,MEDIUM,4.313316
1481,2021-07-31,08:39:58:890355,DC VOLTAGE,5V,MEDIUM,4.313438
1482,2021-07-31,08:40:00:903769,DC VOLTAGE,5V,MEDIUM,4.313515
1483,2021-07-31,08:40:02:916841,DC VOLTAGE,5V,MEDIUM,4.313541
1484,2021-07-31,08:40:04:927733,DC VOLTAGE,5V,MEDIUM,4.31367
1485,2021-07-31,08:40:06:935768,DC VOLTAGE,5V,MEDIUM,4.313771
1486,2021-07-31,08:40:08:942714,DC VOLTAGE,5V,MEDIUM,4.313784
1487,2021-07-31,08:40:10:959747,DC VOLTAGE,5V,MEDIUM,4.31392
1488,2021-07-31,08:40:12:963739,DC VOLTAGE,5V,MEDIUM,4.314011
1489,2021-07-31,08:40:14:970804,DC VOLTAGE,5V,MEDIUM,4.314037
1490,2021-07-31,08:40:16:977093,DC VOLTAGE,5V,MEDIUM,4.314166
1491,2021-07-31,08:40:18:980885,DC VOLTAGE,5V,MEDIUM,4.314253
1492,2021-07-31,08:40:20:985642,DC VOLTAGE,5V,MEDIUM,4.314308
1493,2021-07-31,08:40:22:998647,DC VOLTAGE,5V,MEDIUM,4.314423
1494,2021-07-31,08:40:25:008674,DC VOLTAGE,5V,MEDIUM,4.314512
1495,2021-07-31,08:40:27:025736,DC VOLTAGE,5V,MEDIUM,4.314554
1496,2021-07-31,08:40:29:037196,DC VOLTAGE,5V,MEDIUM,4.314643
1497,2021-07-31,08:40:31:049975,DC VOLTAGE,5V,MEDIUM,4.314762
1498,2021-07-31,08:40:33:062679,DC VOLTAGE,5V,MEDIUM,4.314819
1499,2021-07-31,08:40:35:070675,DC VOLTAGE,5V,MEDIUM,4.314899
1500,2021-07-31,08:40:37:085483,DC VOLTAGE,5V,MEDIUM,4.315022
1501,2021-07-31,08:40:39:094342,DC VOLTAGE,5V,MEDIUM,4.315066
1502,2021-07-31,08:40:41:096731,DC VOLTAGE,5V,MEDIUM,4.315132
1503,2021-07-31,08:40:43:099033,DC VOLTAGE,5V,MEDIUM,4.315283
1504,2021-07-31,08:40:45:112755,DC VOLTAGE,5V,MEDIUM,4.315321
1505,2021-07-31,08:40:47:119761,DC VOLTAGE,5V,MEDIUM,4.315393
1506,2021-07-31,08:40:49:126775,DC VOLTAGE,5V,MEDIUM,4.315512
1507,2021-07-31,08:40:51:129049,DC VOLTAGE,5V,MEDIUM,4.315629
1508,2021-07-31,08:40:53:144755,DC VOLTAGE,5V,MEDIUM,4.31564
1509,2021-07-31,08:40:55:154657,DC VOLTAGE,5V,MEDIUM,4.315754
1510,2021-07-31,08:40:57:171542,DC VOLTAGE,5V,MEDIUM,4.315854
1511,2021-07-31,08:40:59:179663,DC VOLTAGE,5V,MEDIUM,4.315901
1512,2021-07-31,08:41:01:192775,DC VOLTAGE,5V,MEDIUM,4.316011
1513,2021-07-31,08:41:03:208592,DC VOLTAGE,5V,MEDIUM,4.316087
1514,2021-07-31,08:41:05:218718,DC VOLTAGE,5V,MEDIUM,4.316143
1515,2021-07-31,08:41:07:226636,DC VOLTAGE,5V,MEDIUM,4.316246
1516,2021-07-31,08:41:09:234638,DC VOLTAGE,5V,MEDIUM,4.316323
1517,2021-07-31,08:41:11:247657,DC VOLTAGE,5V,MEDIUM,4.316386
1518,2021-07-31,08:41:13:257750,DC VOLTAGE,5V,MEDIUM,4.316484
1519,2021-07-31,08:41:15:261049,DC VOLTAGE,5V,MEDIUM,4.316546
1520,2021-07-31,08:41:17:275428,DC VOLTAGE,5V,MEDIUM,4.316622
1521,2021-07-31,08:41:19:285643,DC VOLTAGE,5V,MEDIUM,4.31674
1522,2021-07-31,08:41:21:291516,DC VOLTAGE,5V,MEDIUM,4.316782
1523,2021-07-31,08:41:23:305936,DC VOLTAGE,5V,MEDIUM,4.316847
1524,2021-07-31,08:41:25:311451,DC VOLTAGE,5V,MEDIUM,4.316995
1525,2021-07-31,08:41:27:313722,DC VOLTAGE,5V,MEDIUM,4.317048
1526,2021-07-31,08:41:29:321649,DC VOLTAGE,5V,MEDIUM,4.317114
1527,2021-07-31,08:41:31:327371,DC VOLTAGE,5V,MEDIUM,4.31725
1528,2021-07-31,08:41:33:340646,DC VOLTAGE,5V,MEDIUM,4.317291
1529,2021-07-31,08:41:35:345645,DC VOLTAGE,5V,MEDIUM,4.31738
1530,2021-07-31,08:41:37:349542,DC VOLTAGE,5V,MEDIUM,4.317432
1531,2021-07-31,08:41:39:356021,DC VOLTAGE,5V,MEDIUM,4.317538
1532,2021-07-31,08:41:41:373640,DC VOLTAGE,5V,MEDIUM,4.317603
1533,2021-07-31,08:41:43:387722,DC VOLTAGE,5V,MEDIUM,4.317638
1534,2021-07-31,08:41:45:400642,DC VOLTAGE,5V,MEDIUM,4.317753
1535,2021-07-31,08:41:47:408733,DC VOLTAGE,5V,MEDIUM,4.317835
1536,2021-07-31,08:41:49:415666,DC VOLTAGE,5V,MEDIUM,4.317856
1537,2021-07-31,08:41:51:423742,DC VOLTAGE,5V,MEDIUM,4.318007
1538,2021-07-31,08:41:53:426827,DC VOLTAGE,5V,MEDIUM,4.318088
1539,2021-07-31,08:41:55:435728,DC VOLTAGE,5V,MEDIUM,4.31813
1540,2021-07-31,08:41:57:446479,DC VOLTAGE,5V,MEDIUM,4.318253
1541,2021-07-31,08:41:59:451549,DC VOLTAGE,5V,MEDIUM,4.318313
1542,2021-07-31,08:42:01:464720,DC VOLTAGE,5V,MEDIUM,4.318372
1543,2021-07-31,08:42:03:470799,DC VOLTAGE,5V,MEDIUM,4.318531
1544,2021-07-31,08:42:05:485713,DC VOLTAGE,5V,MEDIUM,4.318546
1545,2021-07-31,08:42:07:501609,DC VOLTAGE,5V,MEDIUM,4.318628
1546,2021-07-31,08:42:09:510995,DC VOLTAGE,5V,MEDIUM,4.318729
1547,2021-07-31,08:42:11:516253,DC VOLTAGE,5V,MEDIUM,4.31878
1548,2021-07-31,08:42:13:527754,DC VOLTAGE,5V,MEDIUM,4.318852
1549,2021-07-31,08:42:15:536655,DC VOLTAGE,5V,MEDIUM,4.318948
1550,2021-07-31,08:42:17:544774,DC VOLTAGE,5V,MEDIUM,4.319013
1551,2021-07-31,08:42:19:551526,DC VOLTAGE,5V,MEDIUM,4.31909
1552,2021-07-31,08:42:21:564660,DC VOLTAGE,5V,MEDIUM,4.319198
1553,2021-07-31,08:42:23:574745,DC VOLTAGE,5V,MEDIUM,4.319263
1554,2021-07-31,08:42:25:591516,DC VOLTAGE,5V,MEDIUM,4.319337
1555,2021-07-31,08:42:27:597777,DC VOLTAGE,5V,MEDIUM,4.31937
1556,2021-07-31,08:42:29:608760,DC VOLTAGE,5V,MEDIUM,4.319493
1557,2021-07-31,08:42:31:618621,DC VOLTAGE,5V,MEDIUM,4.31956
1558,2021-07-31,08:42:33:634759,DC VOLTAGE,5V,MEDIUM,4.319607
1559,2021-07-31,08:42:35:644760,DC VOLTAGE,5V,MEDIUM,4.319732
1560,2021-07-31,08:42:37:653975,DC VOLTAGE,5V,MEDIUM,4.3198
1561,2021-07-31,08:42:39:659063,DC VOLTAGE,5V,MEDIUM,4.319845
1562,2021-07-31,08:42:41:676759,DC VOLTAGE,5V,MEDIUM,4.319968
1563,2021-07-31,08:42:43:686712,DC VOLTAGE,5V,MEDIUM,4.32004
1564,2021-07-31,08:42:45:703764,DC VOLTAGE,5V,MEDIUM,4.320125
1565,2021-07-31,08:42:47:716867,DC VOLTAGE,5V,MEDIUM,4.320225
1566,2021-07-31,08:42:49:728722,DC VOLTAGE,5V,MEDIUM,4.320277
1567,2021-07-31,08:42:51:730927,DC VOLTAGE,5V,MEDIUM,4.32036
1568,2021-07-31,08:42:53:732657,DC VOLTAGE,5V,MEDIUM,4.320477
1569,2021-07-31,08:42:55:747767,DC VOLTAGE,5V,MEDIUM,4.320512
1570,2021-07-31,08:42:57:761513,DC VOLTAGE,5V,MEDIUM,4.320577
1571,2021-07-31,08:42:59:774723,DC VOLTAGE,5V,MEDIUM,4.320683
1572,2021-07-31,08:43:01:782661,DC VOLTAGE,5V,MEDIUM,4.320704
1573,2021-07-31,08:43:03:796903,DC VOLTAGE,5V,MEDIUM,4.320803
1574,2021-07-31,08:43:05:799158,DC VOLTAGE,5V,MEDIUM,4.320908
1575,2021-07-31,08:43:07:806630,DC VOLTAGE,5V,MEDIUM,4.320944
1576,2021-07-31,08:43:09:824329,DC VOLTAGE,5V,MEDIUM,4.321023
1577,2021-07-31,08:43:11:832716,DC VOLTAGE,5V,MEDIUM,4.321146
1578,2021-07-31,08:43:13:847205,DC VOLTAGE,5V,MEDIUM,4.321161
1579,2021-07-31,08:43:15:858665,DC VOLTAGE,5V,MEDIUM,4.321256
1580,2021-07-31,08:43:17:865780,DC VOLTAGE,5V,MEDIUM,4.321354
1581,2021-07-31,08:43:19:873728,DC VOLTAGE,5V,MEDIUM,4.321432
1582,2021-07-31,08:43:21:890764,DC VOLTAGE,5V,MEDIUM,4.3215
1583,2021-07-31,08:43:23:901620,DC VOLTAGE,5V,MEDIUM,4.321546
1584,2021-07-31,08:43:25:907744,DC VOLTAGE,5V,MEDIUM,4.321658
1585,2021-07-31,08:43:27:911389,DC VOLTAGE,5V,MEDIUM,4.321704
1586,2021-07-31,08:43:29:922725,DC VOLTAGE,5V,MEDIUM,4.321771
1587,2021-07-31,08:43:31:933732,DC VOLTAGE,5V,MEDIUM,4.321888
1588,2021-07-31,08:43:33:947757,DC VOLTAGE,5V,MEDIUM,4.321929
1589,2021-07-31,08:43:35:953743,DC VOLTAGE,5V,MEDIUM,4.32199
1590,2021-07-31,08:43:37:956734,DC VOLTAGE,5V,MEDIUM,4.322093
1591,2021-07-31,08:43:39:967726,DC VOLTAGE,5V,MEDIUM,4.322144
1592,2021-07-31,08:43:41:974850,DC VOLTAGE,5V,MEDIUM,4.322229
1593,2021-07-31,08:43:43:991526,DC VOLTAGE,5V,MEDIUM,4.322328
1594,2021-07-31,08:43:45:998725,DC VOLTAGE,5V,MEDIUM,4.322367
1595,2021-07-31,08:43:48:007652,DC VOLTAGE,5V,MEDIUM,4.322461
1596,2021-07-31,08:43:50:017227,DC VOLTAGE,5V,MEDIUM,4.322554
1597,2021-07-31,08:43:52:022657,DC VOLTAGE,5V,MEDIUM,4.322627
1598,2021-07-31,08:43:54:031587,DC VOLTAGE,5V,MEDIUM,4.322667
1599,2021-07-31,08:43:56:040785,DC VOLTAGE,5V,MEDIUM,4.322774
1600,2021-07-31,08:43:58:056870,DC VOLTAGE,5V,MEDIUM,4.32285
1601,2021-07-31,08:44:00:067630,DC VOLTAGE,5V,MEDIUM,4.322887
1602,2021-07-31,08:44:02:080642,DC VOLTAGE,5V,MEDIUM,4.322986
1603,2021-07-31,08:44:04:082680,DC VOLTAGE,5V,MEDIUM,4.323071
1604,2021-07-31,08:44:06:092755,DC VOLTAGE,5V,MEDIUM,4.323106
1605,2021-07-31,08:44:08:096696,DC VOLTAGE,5V,MEDIUM,4.323215
1606,2021-07-31,08:44:10:106723,DC VOLTAGE,5V,MEDIUM,4.323298
1607,2021-07-31,08:44:12:113653,DC VOLTAGE,5V,MEDIUM,4.323333
1608,2021-07-31,08:44:14:120681,DC VOLTAGE,5V,MEDIUM,4.323401
1609,2021-07-31,08:44:16:126761,DC VOLTAGE,5V,MEDIUM,4.323532
1610,2021-07-31,08:44:18:135709,DC VOLTAGE,5V,MEDIUM,4.323561
1611,2021-07-31,08:44:20:146912,DC VOLTAGE,5V,MEDIUM,4.323629
1612,2021-07-31,08:44:22:149177,DC VOLTAGE,5V,MEDIUM,4.323753
1613,2021-07-31,08:44:24:158251,DC VOLTAGE,5V,MEDIUM,4.323764
1614,2021-07-31,08:44:26:170768,DC VOLTAGE,5V,MEDIUM,4.323838
1615,2021-07-31,08:44:28:184786,DC VOLTAGE,5V,MEDIUM,4.32394
1616,2021-07-31,08:44:30:194783,DC VOLTAGE,5V,MEDIUM,4.323981
1617,2021-07-31,08:44:32:197663,DC VOLTAGE,5V,MEDIUM,4.324056
1618,2021-07-31,08:44:34:214695,DC VOLTAGE,5V,MEDIUM,4.324179
1619,2021-07-31,08:44:36:230726,DC VOLTAGE,5V,MEDIUM,4.324242
1620,2021-07-31,08:44:38:246845,DC VOLTAGE,5V,MEDIUM,4.324293
1621,2021-07-31,08:44:40:249161,DC VOLTAGE,5V,MEDIUM,4.324374
1622,2021-07-31,08:44:42:257723,DC VOLTAGE,5V,MEDIUM,4.324447
1623,2021-07-31,08:44:44:268380,DC VOLTAGE,5V,MEDIUM,4.324482
1624,2021-07-31,08:44:46:272660,DC VOLTAGE,5V,MEDIUM,4.324605
1625,2021-07-31,08:44:48:277637,DC VOLTAGE,5V,MEDIUM,4.324664
1626,2021-07-31,08:44:50:291540,DC VOLTAGE,5V,MEDIUM,4.324679
1627,2021-07-31,08:44:52:307749,DC VOLTAGE,5V,MEDIUM,4.324783
1628,2021-07-31,08:44:54:315704,DC VOLTAGE,5V,MEDIUM,4.324879
1629,2021-07-31,08:44:56:330683,DC VOLTAGE,5V,MEDIUM,4.324891
1630,2021-07-31,08:44:58:334688,DC VOLTAGE,5V,MEDIUM,4.324991
1631,2021-07-31,08:45:00:351530,DC VOLTAGE,5V,MEDIUM,4.325084
1632,2021-07-31,08:45:02:358185,DC VOLTAGE,5V,MEDIUM,4.325132
1633,2021-07-31,08:45:04:365722,DC VOLTAGE,5V,MEDIUM,4.325253
1634,2021-07-31,08:45:06:381548,DC VOLTAGE,5V,MEDIUM,4.325319
1635,2021-07-31,08:45:08:396721,DC VOLTAGE,5V,MEDIUM,4.325384
1636,2021-07-31,08:45:10:402640,DC VOLTAGE,5V,MEDIUM,4.325411
1637,2021-07-31,08:45:12:415733,DC VOLTAGE,5V,MEDIUM,4.325549
1638,2021-07-31,08:45:14:425742,DC VOLTAGE,5V,MEDIUM,4.325583
1639,2021-07-31,08:45:16:430645,DC VOLTAGE,5V,MEDIUM,4.32561
1640,2021-07-31,08:45:18:436796,DC VOLTAGE,5V,MEDIUM,4.325759
1641,2021-07-31,08:45:20:447664,DC VOLTAGE,5V,MEDIUM,4.32581
1642,2021-07-31,08:45:22:462732,DC VOLTAGE,5V,MEDIUM,4.325864
1643,2021-07-31,08:45:24:465643,DC VOLTAGE,5V,MEDIUM,4.32596
1644,2021-07-31,08:45:26:481613,DC VOLTAGE,5V,MEDIUM,4.326027
1645,2021-07-31,08:45:28:493643,DC VOLTAGE,5V,MEDIUM,4.32606
1646,2021-07-31,08:45:30:505727,DC VOLTAGE,5V,MEDIUM,4.326173
1647,2021-07-31,08:45:32:512729,DC VOLTAGE,5V,MEDIUM,4.326233
1648,2021-07-31,08:45:34:526727,DC VOLTAGE,5V,MEDIUM,4.326266
1649,2021-07-31,08:45:36:542736,DC VOLTAGE,5V,MEDIUM,4.326396
1650,2021-07-31,08:45:38:554705,DC VOLTAGE,5V,MEDIUM,4.326449
1651,2021-07-31,08:45:40:564762,DC VOLTAGE,5V,MEDIUM,4.326519
1652,2021-07-31,08:45:42:574708,DC VOLTAGE,5V,MEDIUM,4.326628
1653,2021-07-31,08:45:44:586848,DC VOLTAGE,5V,MEDIUM,4.326677
1654,2021-07-31,08:45:46:597545,DC VOLTAGE,5V,MEDIUM,4.326766
1655,2021-07-31,08:45:48:608281,DC VOLTAGE,5V,MEDIUM,4.326885
1656,2021-07-31,08:45:50:615140,DC VOLTAGE,5V,MEDIUM,4.32688
1657,2021-07-31,08:45:52:628218,DC VOLTAGE,5V,MEDIUM,4.326957
1658,2021-07-31,08:45:54:636873,DC VOLTAGE,5V,MEDIUM,4.32703
1659,2021-07-31,08:45:56:646450,DC VOLTAGE,5V,MEDIUM,4.32708
1660,2021-07-31,08:45:58:659656,DC VOLTAGE,5V,MEDIUM,4.327153
1661,2021-07-31,08:46:00:674662,DC VOLTAGE,5V,MEDIUM,4.327266
1662,2021-07-31,08:46:02:677148,DC VOLTAGE,5V,MEDIUM,4.327303
1663,2021-07-31,08:46:04:691551,DC VOLTAGE,5V,MEDIUM,4.327384
1664,2021-07-31,08:46:06:694776,DC VOLTAGE,5V,MEDIUM,4.327465
1665,2021-07-31,08:46:08:704734,DC VOLTAGE,5V,MEDIUM,4.327499
1666,2021-07-31,08:46:10:714789,DC VOLTAGE,5V,MEDIUM,4.327573
1667,2021-07-31,08:46:12:722744,DC VOLTAGE,5V,MEDIUM,4.3276
1668,2021-07-31,08:46:14:727744,DC VOLTAGE,5V,MEDIUM,4.327708
1669,2021-07-31,08:46:16:737737,DC VOLTAGE,5V,MEDIUM,4.327764
1670,2021-07-31,08:46:18:752652,DC VOLTAGE,5V,MEDIUM,4.327808
1671,2021-07-31,08:46:20:756660,DC VOLTAGE,5V,MEDIUM,4.327938
1672,2021-07-31,08:46:22:766959,DC VOLTAGE,5V,MEDIUM,4.327977
1673,2021-07-31,08:46:24:773723,DC VOLTAGE,5V,MEDIUM,4.328019
1674,2021-07-31,08:46:26:783732,DC VOLTAGE,5V,MEDIUM,4.328161
1675,2021-07-31,08:46:28:792714,DC VOLTAGE,5V,MEDIUM,4.328166
1676,2021-07-31,08:46:30:802729,DC VOLTAGE,5V,MEDIUM,4.328265
1677,2021-07-31,08:46:32:806773,DC VOLTAGE,5V,MEDIUM,4.328389
1678,2021-07-31,08:46:34:817737,DC VOLTAGE,5V,MEDIUM,4.328385
1679,2021-07-31,08:46:36:827739,DC VOLTAGE,5V,MEDIUM,4.328467
1680,2021-07-31,08:46:38:844734,DC VOLTAGE,5V,MEDIUM,4.328559
1681,2021-07-31,08:46:40:848769,DC VOLTAGE,5V,MEDIUM,4.32859
1682,2021-07-31,08:46:42:852651,DC VOLTAGE,5V,MEDIUM,4.328652
1683,2021-07-31,08:46:44:863740,DC VOLTAGE,5V,MEDIUM,4.328765
1684,2021-07-31,08:46:46:877666,DC VOLTAGE,5V,MEDIUM,4.328804
1685,2021-07-31,08:46:48:880149,DC VOLTAGE,5V,MEDIUM,4.328878
1686,2021-07-31,08:46:50:882731,DC VOLTAGE,5V,MEDIUM,4.328974
1687,2021-07-31,08:46:52:899775,DC VOLTAGE,5V,MEDIUM,4.329025
1688,2021-07-31,08:46:54:912503,DC VOLTAGE,5V,MEDIUM,4.329055
1689,2021-07-31,08:46:56:921082,DC VOLTAGE,5V,MEDIUM,4.329179
1690,2021-07-31,08:46:58:929676,DC VOLTAGE,5V,MEDIUM,4.329196
1691,2021-07-31,08:47:00:945794,DC VOLTAGE,5V,MEDIUM,4.32926
1692,2021-07-31,08:47:02:962748,DC VOLTAGE,5V,MEDIUM,4.329343
1693,2021-07-31,08:47:04:976146,DC VOLTAGE,5V,MEDIUM,4.329425
1694,2021-07-31,08:47:06:985749,DC VOLTAGE,5V,MEDIUM,4.329467
1695,2021-07-31,08:47:09:003681,DC VOLTAGE,5V,MEDIUM,4.329539
1696,2021-07-31,08:47:11:008708,DC VOLTAGE,5V,MEDIUM,4.329634
1697,2021-07-31,08:47:13:011608,DC VOLTAGE,5V,MEDIUM,4.329644
1698,2021-07-31,08:47:15:028689,DC VOLTAGE,5V,MEDIUM,4.329739
1699,2021-07-31,08:47:17:040647,DC VOLTAGE,5V,MEDIUM,4.329829
1700,2021-07-31,08:47:19:054790,DC VOLTAGE,5V,MEDIUM,4.329876
1701,2021-07-31,08:47:21:058720,DC VOLTAGE,5V,MEDIUM,4.329939
1702,2021-07-31,08:47:23:072657,DC VOLTAGE,5V,MEDIUM,4.330068
1703,2021-07-31,08:47:25:077088,DC VOLTAGE,5V,MEDIUM,4.330104
1704,2021-07-31,08:47:27:094534,DC VOLTAGE,5V,MEDIUM,4.330154
1705,2021-07-31,08:47:29:106757,DC VOLTAGE,5V,MEDIUM,4.330229
1706,2021-07-31,08:47:31:118701,DC VOLTAGE,5V,MEDIUM,4.330268
1707,2021-07-31,08:47:33:122664,DC VOLTAGE,5V,MEDIUM,4.330335
1708,2021-07-31,08:47:35:128729,DC VOLTAGE,5V,MEDIUM,4.330425
1709,2021-07-31,08:47:37:130985,DC VOLTAGE,5V,MEDIUM,4.330427
1710,2021-07-31,08:47:39:148793,DC VOLTAGE,5V,MEDIUM,4.330517
1711,2021-07-31,08:47:41:155675,DC VOLTAGE,5V,MEDIUM,4.330644
1712,2021-07-31,08:47:43:162627,DC VOLTAGE,5V,MEDIUM,4.330711
1713,2021-07-31,08:47:45:174789,DC VOLTAGE,5V,MEDIUM,4.330765
1714,2021-07-31,08:47:47:179773,DC VOLTAGE,5V,MEDIUM,4.330847
1715,2021-07-31,08:47:49:182617,DC VOLTAGE,5V,MEDIUM,4.330912
1716,2021-07-31,08:47:51:185832,DC VOLTAGE,5V,MEDIUM,4.330935
1717,2021-07-31,08:47:53:189652,DC VOLTAGE,5V,MEDIUM,4.331052
1718,2021-07-31,08:47:55:198767,DC VOLTAGE,5V,MEDIUM,4.331115
1719,2021-07-31,08:47:57:215752,DC VOLTAGE,5V,MEDIUM,4.331174
1720,2021-07-31,08:47:59:220645,DC VOLTAGE,5V,MEDIUM,4.331244
1721,2021-07-31,08:48:01:223709,DC VOLTAGE,5V,MEDIUM,4.331325
1722,2021-07-31,08:48:03:233781,DC VOLTAGE,5V,MEDIUM,4.331366
1723,2021-07-31,08:48:05:242707,DC VOLTAGE,5V,MEDIUM,4.331414
1724,2021-07-31,08:48:07:245035,DC VOLTAGE,5V,MEDIUM,4.331522
